"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Both Sexes","All Races","Nevada","Both","10-14 yrs","1999","2017","Suicide Injury","2014","P","184404","."
"Both Sexes","All Races","Nevada","Both","10-14 yrs","1999","2017","Suicide Injury","2015","P","185943","."
"Both Sexes","All Races","Nevada","Both","10-14 yrs","1999","2017","Suicide Injury","2016","11","188729","5.83"
"Both Sexes","All Races","Nevada","Both","10-14 yrs","1999","2017","Suicide Injury","2017","P","193279","."
"Both Sexes","All Races","Nevada","Both","10-14 yrs","1999","2017","Suicide Injury","","79","3286750","2.4"
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","1999","P","91850","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2000","P","93724","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2001","P","95415","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2002","P","96202","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2003","P","96033","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2004","P","94723","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2005","P","93144","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2006","P","91154","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2007","P","89421","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2008","P","87644","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2009","P","86204","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2010","P","84619","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2011","P","82689","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2012","P","81382","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2013","P","80255","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2014","P","79248","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2015","P","78205","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2016","P","77297","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","2017","P","76596","."
"Both Sexes","All Races","New Hampshire","Both","10-14 yrs","1999","2017","Suicide Injury","","27","1655805","1.63"
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","1999","P","574638","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2000","P","592763","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2001","P","608241","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2002","P","619466","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2003","P","624294","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2004","P","622552","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2005","P","614396","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2006","P","607070","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2007","P","599124","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2008","P","592753","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2009","P","588494","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2010","P","587337","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2011","P","583924","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2012","P","579234","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2013","P","576175","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2014","P","574555","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2015","P","569171","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2016","P","565684","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","2017","P","565505","."
"Both Sexes","All Races","New Jersey","Both","10-14 yrs","1999","2017","Suicide Injury","","73","11245376","0.65"
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","1999","P","147076","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2000","P","147600","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2001","P","147770","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2002","P","147664","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2003","P","147369","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2004","P","146363","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2005","P","144457","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2006","P","142775","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2007","P","141142","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2008","P","139938","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2009","P","140310","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2010","P","141692","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2011","P","142612","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2012","P","142454","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2013","P","141906","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2014","P","140814","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2015","P","139834","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2016","P","139315","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","2017","P","139656","."
"Both Sexes","All Races","New Mexico","Both","10-14 yrs","1999","2017","Suicide Injury","","90","2720747","3.31"
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","1999","P","1302892","."
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2000","P","1336080","."
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2001","11","1359680","0.81"
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2002","P","1373601","."
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2003","P","1374781","."
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2004","11","1358837","0.81"
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2005","10","1326966","0.75"
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2006","P","1297452","."
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2007","P","1265844","."
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2008","P","1240752","."
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2009","P","1222418","."
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2010","P","1211455","."
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2011","12","1199547","1"
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2012","12","1188453","1.01"
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2013","18","1180041","1.53"
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2014","12","1171939","1.02"
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2015","11","1158856","0.95"
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2016","21","1147239","1.83"
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","2017","18","1141288","1.58"
"Both Sexes","All Races","New York","Both","10-14 yrs","1999","2017","Suicide Injury","","197","23858121","0.83"
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","1999","P","536658","."
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2000","12","554230","2.17"
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2001","P","572993","."
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2002","P","586567","."
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2003","P","596593","."
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2004","P","600811","."
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2005","P","601958","."
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2006","P","603991","."
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2007","P","610065","."
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2008","P","616255","."
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2009","P","624717","."
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2010","P","631104","."
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2011","11","642925","1.71"
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2012","15","648148","2.31"
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2013","12","650496","1.84"
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2014","14","652365","2.15"
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2015","10","650400","1.54"
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2016","15","651533","2.3"
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","2017","20","658662","3.04"
"Both Sexes","All Races","North Carolina","Both","10-14 yrs","1999","2017","Suicide Injury","","181","11690471","1.55"
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","1999","P","48152","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2000","P","47407","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2001","P","46102","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2002","P","45415","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2003","P","44440","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2004","P","43684","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2005","P","42713","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2006","P","41869","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2007","P","40978","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2008","P","40508","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2009","P","39961","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2010","P","39790","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2011","P","39936","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2012","P","40621","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2013","P","41662","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2014","P","42977","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2015","P","44494","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2016","P","45459","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","2017","P","46486","."
"Both Sexes","All Races","North Dakota","Both","10-14 yrs","1999","2017","Suicide Injury","","17","822654","2.07"
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","1999","11","823530","1.34"
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2000","10","829790","1.21"
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2001","P","836987","."
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2002","16","841617","1.9"
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2003","10","841279","1.19"
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2004","18","835264","2.16"
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2005","P","821312","."
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2006","12","809421","1.48"
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2007","P","795103","."
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2008","15","785304","1.91"
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2009","14","778668","1.8"
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2010","P","774698","."
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2011","P","771400","."
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2012","18","765791","2.35"
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2013","14","759342","1.84"
"Both Sexes","All Races","Ohio","Both","10-14 yrs","1999","2017","Suicide Injury","2014","25","754244","3.31"
